Accident_ID,Date,Hour,Time_of_Day,Weather,Road_Condition,Severity,Vehicle_Type,Speed_Limit,Latitude,Longitude,Casualties
A04467,2024-12-22,17,Evening,Clear,Dry,Minor,Car,100,40.632843,-74.066805,3
A04468,2024-12-03,20,Evening,Clear,Dry,Minor,Bike,40,41.879643,-87.555492,1
A04469,2024-10-21,19,Evening,Clear,Dry,Minor,Truck,80,40.713318,-74.048747,0
A04470,2024-04-12,16,Afternoon,Fog,Dry,Minor,Bike,80,41.844254,-87.692514,0
A04471,2024-01-31,19,Evening,Clear,Dry,Minor,Bus,80,41.900904,-87.609844,0
A04472,2024-06-24,16,Afternoon,Clear,Wet,Severe,Car,50,40.791044,-74.034866,1
A04473,2023-11-19,15,Afternoon,Rain,Dry,Minor,Truck,60,41.816508,-87.631763,3
A04474,2023-04-18,8,Morning,Clear,Dry,Moderate,Truck,50,34.006042,-118.167782,1
A04475,2024-01-21,7,Morning,Clear,Wet,Minor,Car,100,40.742694,-73.957708,0
A04476,2024-09-04,17,Evening,Rain,Wet,Minor,Bus,100,41.846204,-87.59624,2
A04477,2023-09-16,5,Morning,Clear,Dry,Minor,Truck,40,34.041566,-118.108236,2
A04478,2024-07-24,20,Evening,Rain,Wet,Moderate,Bus,40,40.608338,-74.02037,2
A04479,2024-06-17,7,Morning,Rain,Dry,Moderate,Car,40,40.81989,-73.997478,2
A04480,2023-04-26,20,Evening,Snow,Dry,Severe,Bus,30,41.863875,-87.661637,0
A04481,2024-02-06,5,Morning,Rain,Dry,Moderate,Truck,40,41.791534,-87.697664,0
A04482,2024-06-13,16,Afternoon,Storm,Dry,Severe,Truck,40,40.732692,-74.020739,2
A04483,2023-05-30,3,Night,Clear,Dry,Moderate,Car,30,40.697039,-74.028607,1
A04484,2023-07-09,7,Morning,Rain,Dry,Moderate,Car,30,40.717297,-74.030288,0
A04485,2023-03-06,22,Night,Clear,Dry,Severe,Bus,60,41.874855,-87.633464,1
A04486,2024-03-20,12,Afternoon,Rain,Under Construction,Fatal,Car,30,40.715773,-74.116806,1
A04487,2024-06-04,20,Evening,Rain,Dry,Minor,Bus,100,41.935281,-87.649135,2
A04488,2024-01-31,3,Night,Clear,Dry,Moderate,Car,50,40.674448,-74.028681,6
A04489,2023-07-13,11,Morning,Snow,Wet,Minor,Car,50,34.01018,-118.347153,4
A04490,2023-03-05,23,Night,Fog,Dry,Minor,Bike,50,40.735267,-73.944559,1
A04491,2024-10-27,7,Morning,Fog,Dry,Moderate,Car,80,41.963665,-87.7305,0
A04492,2024-06-06,1,Night,Clear,Wet,Moderate,Bike,60,34.084946,-118.095636,3
A04493,2024-07-17,20,Evening,Rain,Dry,Minor,Truck,50,40.676328,-74.041486,1
A04494,2023-11-13,13,Afternoon,Clear,Icy,Fatal,Bike,100,41.862878,-87.579299,0
A04495,2023-04-11,1,Night,Clear,Dry,Minor,Truck,100,40.741884,-73.96593,3
A04496,2023-01-18,14,Afternoon,Clear,Dry,Moderate,Truck,30,34.084508,-118.256815,2
A04497,2024-01-14,8,Morning,Rain,Dry,Moderate,Bus,60,34.065423,-118.246956,4
A04498,2023-03-18,10,Morning,Snow,Dry,Moderate,Car,60,40.725244,-74.046329,1
A04499,2024-03-19,21,Night,Rain,Wet,Minor,Bus,50,34.061583,-118.182527,2
A04500,2023-04-05,2,Night,Rain,Wet,Minor,Bus,50,40.769769,-74.033525,0
A04501,2023-11-03,2,Night,Rain,Wet,Moderate,Car,100,41.910705,-87.60946,1
A04502,2023-08-19,9,Morning,Fog,Dry,Fatal,Bus,80,40.69217,-73.970144,2
A04503,2023-11-28,3,Night,Snow,Wet,Severe,Bike,80,34.029354,-118.312903,2
A04504,2024-04-25,1,Night,Clear,Dry,Moderate,Car,50,41.922691,-87.586461,1
A04505,2024-07-29,6,Morning,Clear,Dry,Moderate,Bus,80,34.04497,-118.309658,6
A04506,2023-07-27,9,Morning,Snow,Under Construction,Moderate,Truck,60,41.822483,-87.747248,3
A04507,2024-07-01,23,Night,Clear,Under Construction,Minor,Bus,40,41.914433,-87.67669,0
A04508,2024-02-02,19,Evening,Clear,Dry,Minor,Car,80,33.959242,-118.185122,1
A04509,2023-08-28,17,Evening,Fog,Dry,Minor,Car,60,34.031289,-118.322708,1
A04510,2024-06-25,21,Night,Storm,Under Construction,Severe,Bus,80,41.883505,-87.652001,0
A04511,2023-03-16,11,Morning,Fog,Dry,Severe,Bike,80,40.706838,-73.974171,1
A04512,2024-03-15,5,Morning,Clear,Under Construction,Minor,Bus,30,34.077287,-118.275514,0
A04513,2024-08-06,14,Afternoon,Clear,Wet,Moderate,Car,100,34.146784,-118.201661,0
A04514,2024-08-31,7,Morning,Rain,Dry,Fatal,Car,30,40.708118,-74.016455,3
A04515,2023-05-16,13,Afternoon,Rain,Dry,Severe,Bike,60,41.816627,-87.63174,3
A04516,2024-10-08,16,Afternoon,Snow,Dry,Moderate,Truck,60,41.841972,-87.630662,0
A04517,2023-01-16,9,Morning,Clear,Under Construction,Severe,Car,80,40.655611,-74.011438,0
A04518,2024-01-13,4,Night,Clear,Dry,Minor,Bus,50,40.754329,-73.917395,0
A04519,2023-12-10,16,Afternoon,Fog,Wet,Moderate,Car,60,33.993515,-118.20457,1
A04520,2024-05-13,14,Afternoon,Rain,Dry,Moderate,Car,100,34.087127,-118.171258,0
A04521,2023-05-22,15,Afternoon,Clear,Dry,Minor,Bus,80,34.095927,-118.308594,0
A04522,2023-07-09,2,Night,Fog,Wet,Minor,Truck,50,40.729132,-74.000662,0
A04523,2023-04-05,19,Evening,Storm,Wet,Severe,Bus,40,41.967716,-87.638603,2
A04524,2024-03-22,8,Morning,Clear,Dry,Severe,Truck,40,40.69848,-74.052749,1
A04525,2024-09-09,15,Afternoon,Rain,Under Construction,Moderate,Car,60,34.022674,-118.263697,2
A04526,2023-02-24,22,Night,Clear,Wet,Minor,Bike,50,34.019556,-118.245204,2
A04527,2023-05-16,3,Night,Clear,Dry,Severe,Bike,100,41.908075,-87.547628,1
A04528,2023-10-28,11,Morning,Snow,Wet,Severe,Car,50,34.055929,-118.242197,1
A04529,2024-03-21,16,Afternoon,Fog,Dry,Severe,Car,80,40.721,-74.029817,1
A04530,2023-05-25,4,Night,Snow,Wet,Moderate,Bus,30,34.101526,-118.288812,3
A04531,2024-12-28,18,Evening,Snow,Wet,Severe,Car,30,40.851022,-73.982845,3
A04532,2024-10-09,12,Afternoon,Rain,Icy,Moderate,Bike,60,40.817186,-74.054432,1
A04533,2023-10-09,1,Night,Clear,Dry,Minor,Truck,40,34.085272,-118.323762,2
A04534,2023-05-20,8,Morning,Snow,Wet,Moderate,Truck,80,34.112226,-118.272337,2
A04535,2023-06-16,17,Evening,Snow,Dry,Severe,Bike,100,41.81319,-87.589184,0
A04536,2023-10-14,0,Night,Clear,Dry,Minor,Car,60,40.782952,-73.922875,3
A04537,2024-06-16,20,Evening,Clear,Wet,Minor,Truck,40,41.894867,-87.671067,2
A04538,2024-12-06,8,Morning,Clear,Icy,Minor,Bus,40,41.847974,-87.671814,2
A04539,2023-04-03,4,Night,Fog,Wet,Severe,Car,60,34.076031,-118.244385,2
A04540,2024-07-09,11,Morning,Storm,Wet,Severe,Bus,30,40.731102,-73.928429,0
A04541,2023-03-02,11,Morning,Clear,Wet,Minor,Car,30,41.955869,-87.648847,0
A04542,2023-04-29,18,Evening,Clear,Icy,Severe,Car,80,34.075572,-118.268378,1
A04543,2023-07-02,14,Afternoon,Clear,Dry,Severe,Car,50,40.857933,-73.983075,1
A04544,2023-07-10,13,Afternoon,Clear,Dry,Minor,Car,100,40.773439,-73.934365,0
A04545,2024-01-07,7,Morning,Clear,Dry,Fatal,Car,80,34.08966,-118.15885,1
A04546,2023-05-20,6,Morning,Clear,Under Construction,Moderate,Car,60,40.777095,-73.917028,1
A04547,2023-03-14,13,Afternoon,Clear,Dry,Minor,Bike,100,41.883601,-87.668289,2
A04548,2023-01-16,0,Night,Clear,Wet,Severe,Bike,100,34.000459,-118.213013,0
A04549,2024-10-31,2,Night,Clear,Wet,Minor,Bike,80,41.922466,-87.579845,0
A04550,2024-12-29,10,Morning,Storm,Dry,Fatal,Bike,40,41.82936,-87.645731,3
A04551,2024-10-23,4,Night,Rain,Under Construction,Moderate,Bus,60,41.885269,-87.664763,0
A04552,2024-08-30,17,Evening,Clear,Dry,Minor,Truck,60,41.850876,-87.567565,1
A04553,2023-12-19,4,Night,Clear,Dry,Minor,Bike,50,41.946403,-87.709608,2
A04554,2024-04-28,3,Night,Clear,Icy,Severe,Car,80,34.034213,-118.229811,0
A04555,2024-06-11,4,Night,Clear,Icy,Moderate,Truck,50,34.064718,-118.132853,1
A04556,2024-07-05,2,Night,Rain,Dry,Fatal,Car,30,40.760187,-74.031056,0
A04557,2023-09-22,10,Morning,Rain,Dry,Minor,Truck,50,40.650726,-73.984073,3
A04558,2024-07-28,21,Night,Rain,Under Construction,Moderate,Bus,40,41.878437,-87.681418,3
A04559,2024-12-02,5,Morning,Clear,Dry,Minor,Bus,50,40.718099,-74.010102,2
A04560,2023-08-07,23,Night,Clear,Dry,Severe,Bus,50,33.915129,-118.136149,3
A04561,2024-06-20,7,Morning,Clear,Dry,Fatal,Truck,60,34.171901,-118.244685,4
A04562,2024-06-26,1,Night,Fog,Dry,Minor,Bike,80,34.033904,-118.177398,1
A04563,2024-03-21,1,Night,Snow,Dry,Moderate,Bus,60,41.756694,-87.656135,2
A04564,2023-07-18,18,Evening,Clear,Dry,Minor,Truck,100,41.988401,-87.682459,0
A04565,2023-09-15,9,Morning,Fog,Dry,Moderate,Truck,80,41.816135,-87.60369,3
A04566,2023-11-07,5,Morning,Storm,Wet,Moderate,Truck,60,34.095726,-118.253879,0
A04567,2024-10-07,9,Morning,Clear,Under Construction,Minor,Truck,80,34.090218,-118.235176,4
A04568,2023-02-18,10,Morning,Fog,Under Construction,Moderate,Car,60,34.076612,-118.323214,1
A04569,2024-03-30,8,Morning,Fog,Wet,Moderate,Car,60,41.83592,-87.653538,2
A04570,2024-01-04,14,Afternoon,Clear,Dry,Moderate,Bike,50,41.879052,-87.570513,1
A04571,2023-03-23,11,Morning,Fog,Dry,Moderate,Truck,40,34.00668,-118.254275,0
A04572,2024-08-01,5,Morning,Snow,Dry,Moderate,Car,80,41.888386,-87.601784,0
A04573,2023-02-04,17,Evening,Clear,Dry,Moderate,Bike,30,34.010671,-118.197139,1
A04574,2023-02-13,15,Afternoon,Clear,Under Construction,Minor,Bike,100,41.894962,-87.59771,0
A04575,2023-01-29,21,Night,Rain,Dry,Severe,Car,40,41.806058,-87.736565,0
A04576,2023-04-13,2,Night,Rain,Dry,Minor,Bus,80,40.734353,-74.044781,1
A04577,2024-02-02,3,Night,Clear,Dry,Minor,Car,40,41.926769,-87.541925,2
A04578,2023-12-03,9,Morning,Rain,Under Construction,Moderate,Bus,100,41.856755,-87.562828,2
A04579,2024-02-03,1,Night,Rain,Wet,Moderate,Truck,40,41.816469,-87.521225,0
A04580,2024-10-11,0,Night,Storm,Dry,Severe,Bike,40,34.117548,-118.302513,1
A04581,2023-11-19,8,Morning,Clear,Dry,Minor,Car,100,41.909825,-87.664747,1
A04582,2023-07-01,0,Night,Storm,Dry,Fatal,Truck,40,40.673095,-74.086285,1
A04583,2024-03-24,10,Morning,Rain,Dry,Moderate,Bike,30,41.8662,-87.629884,2
A04584,2023-01-11,5,Morning,Clear,Icy,Fatal,Car,30,34.078496,-118.252083,3
A04585,2023-11-24,3,Night,Clear,Dry,Minor,Truck,100,34.082333,-118.246283,0
A04586,2023-07-07,11,Morning,Rain,Dry,Moderate,Bike,60,41.847192,-87.669217,4
A04587,2024-10-10,19,Evening,Fog,Dry,Minor,Car,60,33.996938,-118.260962,1
A04588,2023-10-17,1,Night,Rain,Dry,Moderate,Car,60,34.094033,-118.242489,0
A04589,2024-12-22,6,Morning,Rain,Wet,Fatal,Bus,80,40.639904,-74.054125,0
A04590,2024-07-17,1,Night,Clear,Dry,Severe,Bike,100,34.013266,-118.268238,0
A04591,2023-01-29,7,Morning,Clear,Under Construction,Severe,Car,30,41.824334,-87.670497,1
A04592,2023-01-10,12,Afternoon,Rain,Under Construction,Moderate,Truck,50,34.117569,-118.267439,2
A04593,2023-01-13,6,Morning,Rain,Dry,Minor,Car,30,41.857316,-87.611308,0
A04594,2023-10-12,11,Morning,Clear,Dry,Moderate,Car,40,40.745776,-73.949309,2
A04595,2024-03-14,1,Night,Clear,Wet,Minor,Bike,30,41.840948,-87.711056,1
A04596,2023-03-15,17,Evening,Fog,Dry,Severe,Car,40,34.076806,-118.359771,0
A04597,2024-10-31,10,Morning,Clear,Icy,Moderate,Truck,80,41.892537,-87.711642,0
A04598,2024-01-03,11,Morning,Rain,Dry,Minor,Bike,100,40.743735,-73.950349,1
A04599,2024-08-03,10,Morning,Fog,Wet,Minor,Car,50,40.662374,-74.072148,0
A04600,2024-02-02,2,Night,Clear,Dry,Severe,Car,60,40.611637,-73.976662,2
A04601,2024-05-13,18,Evening,Rain,Dry,Moderate,Car,100,41.833037,-87.727138,1
A04602,2023-01-20,12,Afternoon,Rain,Dry,Minor,Bus,80,41.923514,-87.615328,2
A04603,2023-03-02,2,Night,Clear,Dry,Minor,Bus,100,41.873504,-87.651692,0
A04604,2024-03-25,15,Afternoon,Clear,Under Construction,Minor,Car,100,34.083119,-118.199617,0
A04605,2023-09-05,15,Afternoon,Clear,Wet,Minor,Bike,100,41.87965,-87.611405,0
A04606,2024-11-27,4,Night,Snow,Dry,Moderate,Truck,100,41.934494,-87.666084,0
A04607,2023-07-18,18,Evening,Clear,Dry,Severe,Bike,80,33.991397,-118.282158,3
A04608,2024-12-16,11,Morning,Snow,Dry,Minor,Car,30,40.720952,-73.946733,3
A04609,2024-02-07,15,Afternoon,Snow,Dry,Severe,Bus,40,34.019469,-118.29128,1
A04610,2023-12-09,10,Morning,Rain,Icy,Moderate,Truck,40,40.785402,-73.988126,2
A04611,2024-10-10,11,Morning,Clear,Dry,Minor,Car,60,40.676995,-73.986971,2
A04612,2023-08-06,12,Afternoon,Clear,Wet,Moderate,Bike,40,34.096169,-118.291603,0
A04613,2024-02-05,5,Morning,Fog,Dry,Moderate,Car,60,34.082245,-118.241567,0
A04614,2024-07-04,8,Morning,Clear,Dry,Severe,Car,100,40.757047,-73.887187,0
A04615,2023-07-11,21,Night,Rain,Dry,Minor,Truck,40,41.931442,-87.605575,2
A04616,2023-08-15,9,Morning,Rain,Dry,Minor,Car,30,34.101513,-118.22423,0
A04617,2023-01-16,23,Night,Clear,Wet,Minor,Car,100,40.647679,-73.980491,0
A04618,2024-03-07,21,Night,Rain,Icy,Severe,Bike,40,40.684125,-73.966887,2
A04619,2023-01-06,20,Evening,Rain,Dry,Minor,Bus,80,41.8387,-87.623467,1
A04620,2023-09-17,7,Morning,Clear,Dry,Minor,Truck,30,40.752136,-73.922357,1
A04621,2023-04-01,12,Afternoon,Storm,Dry,Fatal,Bus,40,34.066942,-118.267444,1
A04622,2023-05-20,19,Evening,Clear,Wet,Minor,Bike,100,40.838016,-74.004459,2
A04623,2023-12-09,14,Afternoon,Clear,Dry,Moderate,Bus,50,34.085379,-118.277685,1
A04624,2024-08-02,5,Morning,Fog,Dry,Severe,Truck,80,40.66555,-74.095444,1
A04625,2024-08-30,13,Afternoon,Storm,Wet,Fatal,Truck,60,34.021696,-118.317258,1
A04626,2023-02-17,7,Morning,Storm,Wet,Moderate,Bus,100,40.702208,-73.924244,0
A04627,2023-07-03,0,Night,Rain,Wet,Fatal,Truck,60,41.878867,-87.658903,0
A04628,2024-01-14,11,Morning,Clear,Wet,Minor,Truck,30,41.882842,-87.546578,0
A04629,2023-09-19,14,Afternoon,Rain,Dry,Severe,Car,100,34.068321,-118.239904,1
A04630,2024-09-02,4,Night,Clear,Wet,Severe,Bus,30,40.664963,-74.103535,0
A04631,2023-04-04,11,Morning,Clear,Wet,Minor,Truck,100,40.681203,-74.041483,1
A04632,2024-07-17,0,Night,Rain,Under Construction,Minor,Truck,60,40.766089,-73.985216,1
A04633,2024-12-18,5,Morning,Clear,Wet,Moderate,Truck,30,40.743328,-74.030921,1
A04634,2023-12-28,16,Afternoon,Fog,Dry,Moderate,Bus,100,40.730658,-74.041435,0
A04635,2023-01-05,21,Night,Rain,Dry,Moderate,Car,60,34.076342,-118.225063,0
A04636,2023-04-19,3,Night,Clear,Wet,Fatal,Bus,40,41.819742,-87.555283,0
A04637,2024-07-02,11,Morning,Clear,Dry,Moderate,Car,100,34.049826,-118.235212,1
A04638,2024-08-25,10,Morning,Clear,Dry,Minor,Bus,100,41.981682,-87.508447,1
A04639,2024-04-26,5,Morning,Fog,Dry,Moderate,Car,60,41.876458,-87.603198,4
A04640,2024-07-23,16,Afternoon,Clear,Dry,Minor,Car,50,40.667295,-73.96729,3
A04641,2023-08-31,15,Afternoon,Clear,Icy,Severe,Truck,30,41.897373,-87.613026,1
A04642,2024-07-14,12,Afternoon,Rain,Wet,Minor,Truck,80,41.890598,-87.621293,0
A04643,2024-08-18,15,Afternoon,Storm,Wet,Fatal,Bike,50,40.699041,-74.027931,1
A04644,2023-11-15,1,Night,Clear,Icy,Moderate,Car,80,41.882467,-87.60557,0
A04645,2023-05-22,5,Morning,Rain,Under Construction,Moderate,Bus,40,41.916096,-87.683229,1
A04646,2023-01-02,1,Night,Clear,Under Construction,Severe,Truck,80,40.627706,-74.001372,0
A04647,2023-10-29,17,Evening,Clear,Dry,Minor,Truck,40,40.709991,-74.034693,3
A04648,2024-11-09,4,Night,Clear,Dry,Moderate,Bike,30,40.685829,-73.924644,3
A04649,2023-10-12,8,Morning,Fog,Dry,Moderate,Bike,100,34.046346,-118.224259,0
A04650,2023-08-05,23,Night,Rain,Dry,Moderate,Car,30,40.726094,-74.06337,1
A04651,2024-03-07,11,Morning,Clear,Dry,Minor,Truck,100,41.795409,-87.630342,2
A04652,2023-01-11,21,Night,Clear,Dry,Moderate,Car,40,40.730584,-74.011424,2
A04653,2023-02-06,20,Evening,Clear,Dry,Fatal,Car,50,40.693985,-74.098832,1
A04654,2024-12-13,4,Night,Clear,Dry,Fatal,Truck,40,40.805582,-74.107223,2
A04655,2024-03-25,15,Afternoon,Clear,Wet,Minor,Truck,100,34.06416,-118.209377,1
A04656,2023-04-16,7,Morning,Fog,Wet,Moderate,Truck,30,34.008037,-118.266348,3
A04657,2023-05-14,16,Afternoon,Clear,Dry,Moderate,Bus,50,40.688354,-73.96303,1
A04658,2023-02-18,13,Afternoon,Rain,Under Construction,Severe,Bus,40,33.997438,-118.268553,0
A04659,2023-01-03,21,Night,Rain,Wet,Minor,Bike,100,40.772533,-74.02163,1
A04660,2024-09-01,7,Morning,Storm,Dry,Severe,Bus,60,34.035698,-118.309472,1
A04661,2023-12-31,12,Afternoon,Rain,Dry,Moderate,Car,80,41.804872,-87.634397,4
A04662,2024-07-04,7,Morning,Rain,Icy,Minor,Car,100,40.587577,-74.011011,0
A04663,2023-01-24,20,Evening,Clear,Under Construction,Moderate,Car,60,40.754203,-74.084779,0
A04664,2024-11-30,21,Night,Rain,Icy,Severe,Car,60,41.861203,-87.545304,2
A04665,2023-11-02,12,Afternoon,Rain,Under Construction,Severe,Car,40,41.905321,-87.607938,0
A04666,2024-08-19,23,Night,Clear,Wet,Moderate,Truck,30,41.894223,-87.642084,0
A04667,2023-01-30,8,Morning,Clear,Dry,Moderate,Bike,30,40.741955,-74.00214,0
A04668,2024-09-26,12,Afternoon,Snow,Dry,Moderate,Truck,40,34.013006,-118.243849,1
A04669,2024-08-04,2,Night,Clear,Icy,Moderate,Car,60,40.713979,-74.076242,3
A04670,2024-05-13,0,Night,Clear,Dry,Severe,Car,50,41.912336,-87.609998,1
A04671,2024-02-20,17,Evening,Storm,Under Construction,Minor,Bus,60,34.057223,-118.293479,1
A04672,2024-04-16,1,Night,Clear,Dry,Minor,Truck,100,34.117803,-118.31077,3
A04673,2024-02-08,4,Night,Rain,Dry,Minor,Bus,50,40.740444,-74.018203,5
A04674,2024-01-06,1,Night,Fog,Wet,Moderate,Bike,50,34.096665,-118.297708,2
A04675,2023-11-04,20,Evening,Clear,Dry,Moderate,Bus,60,40.815615,-73.915282,2
A04676,2024-02-05,6,Morning,Rain,Icy,Fatal,Bike,80,41.849299,-87.645267,0
A04677,2023-07-13,22,Night,Storm,Dry,Moderate,Bus,50,40.758891,-73.91944,1
A04678,2023-01-09,9,Morning,Clear,Icy,Moderate,Bus,40,41.8738,-87.69374,2
A04679,2024-04-09,6,Morning,Rain,Dry,Minor,Truck,60,40.700273,-74.053278,0
A04680,2023-05-18,13,Afternoon,Clear,Dry,Moderate,Car,50,40.754035,-73.948544,1
A04681,2023-05-31,8,Morning,Clear,Dry,Minor,Bus,100,40.710654,-74.063749,2
A04682,2023-05-21,23,Night,Snow,Icy,Moderate,Bike,50,33.929169,-118.262886,0
A04683,2024-11-20,4,Night,Storm,Dry,Minor,Car,80,40.595178,-73.994072,0
A04684,2024-05-19,19,Evening,Rain,Dry,Minor,Car,100,41.881282,-87.646839,0
A04685,2024-09-29,13,Afternoon,Clear,Wet,Minor,Truck,100,40.726417,-74.065233,0
A04686,2023-11-15,22,Night,Clear,Wet,Moderate,Bus,50,40.706476,-73.920639,2
A04687,2023-08-14,6,Morning,Clear,Wet,Minor,Bike,40,41.827779,-87.586385,1
A04688,2023-05-18,23,Night,Clear,Wet,Minor,Bus,40,34.062368,-118.245273,3
A04689,2024-01-10,21,Night,Clear,Dry,Moderate,Bike,80,40.695316,-74.070994,1
A04690,2023-08-30,7,Morning,Clear,Dry,Moderate,Bike,40,40.713878,-74.089658,1
A04691,2023-02-05,22,Night,Clear,Under Construction,Moderate,Car,30,40.755914,-73.953621,1
A04692,2024-12-24,11,Morning,Rain,Wet,Moderate,Bus,60,41.833337,-87.651827,1
A04693,2023-01-29,11,Morning,Clear,Wet,Severe,Bike,50,41.811375,-87.634464,0
A04694,2024-04-23,23,Night,Clear,Dry,Minor,Bike,60,34.049279,-118.266598,2
A04695,2023-12-05,14,Afternoon,Clear,Under Construction,Minor,Bike,100,34.089577,-118.225865,0
A04696,2024-10-12,10,Morning,Fog,Under Construction,Moderate,Bike,40,40.762893,-74.017416,2
A04697,2024-03-23,11,Morning,Clear,Dry,Minor,Bus,50,41.815696,-87.645109,3
A04698,2024-02-07,12,Afternoon,Clear,Dry,Moderate,Bus,30,41.928786,-87.586269,1
A04699,2024-03-17,6,Morning,Rain,Dry,Moderate,Truck,30,34.002904,-118.248686,0
A04700,2023-07-01,10,Morning,Clear,Dry,Minor,Bike,30,34.013936,-118.277444,2
A04701,2024-07-02,22,Night,Clear,Icy,Severe,Bike,80,40.764657,-74.056145,1
A04702,2023-11-10,16,Afternoon,Storm,Dry,Fatal,Bike,40,40.734724,-74.103601,2
A04703,2024-02-13,19,Evening,Rain,Wet,Moderate,Bike,50,40.699299,-74.026882,2
A04704,2024-08-12,12,Afternoon,Rain,Dry,Minor,Bike,60,34.113769,-118.308311,2
A04705,2023-07-06,3,Night,Rain,Dry,Minor,Car,60,40.687832,-74.055765,3
A04706,2023-10-10,4,Night,Clear,Dry,Minor,Bike,100,40.705297,-73.975825,0
A04707,2024-08-25,3,Night,Clear,Icy,Minor,Truck,60,34.048,-118.219861,0
A04708,2023-05-06,9,Morning,Rain,Dry,Minor,Bike,100,40.698696,-73.94463,1
A04709,2024-07-11,18,Evening,Clear,Dry,Moderate,Truck,40,40.713115,-73.926424,1
A04710,2024-03-01,3,Night,Clear,Dry,Moderate,Bike,50,34.023895,-118.223233,0
A04711,2023-08-07,22,Night,Rain,Icy,Severe,Bus,80,40.731634,-74.072821,1
A04712,2024-02-27,7,Morning,Rain,Dry,Minor,Bus,40,41.823166,-87.638017,1
A04713,2023-04-17,21,Night,Clear,Dry,Moderate,Car,80,40.720669,-74.050152,0
A04714,2024-10-23,21,Night,Snow,Under Construction,Severe,Car,60,41.794984,-87.641143,2
A04715,2024-06-27,11,Morning,Rain,Dry,Minor,Truck,30,40.740502,-74.011779,0
A04716,2023-03-23,11,Morning,Rain,Under Construction,Moderate,Bus,30,41.786008,-87.65657,1
A04717,2024-07-24,8,Morning,Storm,Dry,Severe,Truck,40,34.063236,-118.256035,2
A04718,2024-01-07,21,Night,Clear,Dry,Moderate,Truck,60,34.110074,-118.210619,0
A04719,2024-06-01,14,Afternoon,Rain,Under Construction,Minor,Bike,100,34.065824,-118.269215,1
A04720,2024-10-28,21,Night,Rain,Under Construction,Severe,Car,30,33.994479,-118.200572,0
A04721,2024-05-24,6,Morning,Snow,Wet,Severe,Truck,100,41.831255,-87.635717,1
A04722,2024-11-23,0,Night,Fog,Wet,Minor,Bus,50,41.924694,-87.614683,2
A04723,2023-06-01,7,Morning,Snow,Dry,Fatal,Bus,60,34.082378,-118.216693,2
A04724,2023-05-16,18,Evening,Clear,Dry,Minor,Bus,100,34.052334,-118.279908,0
A04725,2023-11-28,13,Afternoon,Rain,Icy,Severe,Truck,60,40.61427,-73.989117,1
A04726,2023-01-04,3,Night,Clear,Dry,Moderate,Car,100,34.070884,-118.170275,0
A04727,2023-02-17,20,Evening,Clear,Dry,Fatal,Bike,40,41.892592,-87.6894,0
A04728,2024-03-25,17,Evening,Storm,Wet,Moderate,Car,50,40.806645,-74.056035,0
A04729,2023-11-30,20,Evening,Clear,Wet,Moderate,Car,30,41.851572,-87.649188,2
A04730,2023-01-26,4,Night,Fog,Dry,Minor,Truck,100,34.092263,-118.182438,0
A04731,2023-05-12,2,Night,Clear,Dry,Severe,Truck,50,34.036175,-118.321061,1
A04732,2024-04-19,21,Night,Rain,Dry,Moderate,Car,60,40.687452,-74.034293,1
A04733,2023-01-28,19,Evening,Fog,Dry,Minor,Truck,80,34.054416,-118.334438,3
A04734,2024-12-09,3,Night,Rain,Dry,Moderate,Bus,80,40.672031,-74.050832,0
A04735,2024-10-04,22,Night,Clear,Wet,Moderate,Bus,40,40.712069,-74.049909,2
A04736,2023-02-05,6,Morning,Clear,Dry,Fatal,Truck,60,40.701705,-73.963694,1
A04737,2024-09-29,11,Morning,Clear,Wet,Minor,Truck,80,34.070964,-118.259342,2
A04738,2024-02-05,5,Morning,Clear,Dry,Severe,Car,80,41.839608,-87.694078,0
A04739,2024-10-22,5,Morning,Fog,Dry,Minor,Bus,40,41.777466,-87.689963,0
A04740,2023-12-19,4,Night,Clear,Icy,Minor,Bike,80,41.865923,-87.648938,1
A04741,2023-12-27,21,Night,Snow,Icy,Moderate,Truck,40,41.929009,-87.688954,3
A04742,2023-06-01,5,Morning,Rain,Dry,Moderate,Bus,40,40.657654,-73.987597,0
A04743,2024-12-17,19,Evening,Clear,Dry,Severe,Truck,30,40.79525,-73.995411,0
A04744,2023-10-22,11,Morning,Clear,Dry,Minor,Truck,50,34.103107,-118.237277,1
A04745,2023-08-19,4,Night,Clear,Dry,Minor,Bus,60,40.706164,-73.910369,0
A04746,2023-03-31,16,Afternoon,Rain,Dry,Minor,Car,60,34.115093,-118.210644,0
A04747,2024-02-11,2,Night,Rain,Dry,Moderate,Bus,30,40.706799,-73.963495,0
A04748,2024-06-07,5,Morning,Clear,Dry,Minor,Bus,30,34.033796,-118.237647,0
A04749,2024-06-01,5,Morning,Fog,Wet,Minor,Bus,30,40.740091,-73.995855,0
A04750,2023-04-12,0,Night,Clear,Wet,Moderate,Car,40,34.022978,-118.26742,6
A04751,2024-02-10,3,Night,Storm,Dry,Severe,Truck,80,33.952301,-118.234034,0
A04752,2024-11-25,17,Evening,Storm,Wet,Fatal,Truck,100,41.8408,-87.65874,2
A04753,2023-04-02,15,Afternoon,Clear,Dry,Minor,Bus,100,41.871608,-87.654446,0
A04754,2023-09-26,17,Evening,Fog,Dry,Minor,Bus,60,34.094553,-118.240496,1
